token,name,province_or_state,city,district,address,business_hour,phone,email,website,wechat,has_test_flight,has_trade_in,has_repair,channel_type,store_type,google_lat,google_lng,baidu_lat,baidu_lng
60015454,济南领秀城贵和授权体验专区,山东省,济南市,市中区,山东省济南市市中区二环南路与英雄山路交叉口贵和购物中心（领秀城店）一楼中厅大疆,10：00-22:00,13001739375,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B5%8E%E5%8D%97%E8%B4%B5%E5%92%8C-20240801103902.png,True,True,False,ARS,7,36.593412,117.002443,36.593412,117.002443
60026450,西安卓奥百瑞未来城照材店,陕西省,西安市,碑林区,陕西省西安市碑林区雁塔路中端百瑞未来城A1-20A,周一至周天9：00至21：30,18629608828,13348579@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/4-20250211121500.png,True,True,False,New type of lighting material,7,34.23899,108.96958,34.23899,108.96958
60026147,福州中骏授权体验店,福建省,福州市,仓山区,福建省福州市仓山区利民路11号中骏世界城一楼M122单元商铺,10:00-22:00,"13007169978,0591-87502126",502304708@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1707_06-20250926181712.png,True,True,False,ARS,6,26.034763,119.31735,26.034763,119.31735
A0600012,柳州贝利石尚1966文化艺术园照材店,广西壮族自治区,柳州市,鱼峰区,柳州市柳东路226号石尚1966文化艺术园大门右侧新办公楼一楼贝利石尚影像城,9:00~18:00,0772-2801812/18677207527,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%B4%9D%E5%88%A9-%E5%88%98%E6%9F%B3%E8%BE%89-20230309164632.png,True,True,False,New type of lighting material,7,24.320417,109.43461,24.320417,109.43461
60026364,重庆礼嘉天街授权体验店,重庆市,重庆市,渝北区,重庆市渝北区礼慈路14-15号礼嘉天街A馆2F-32号,10:00-22:00,19146109867,s1871232653@163.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20250120142235.png,True,True,False,ARS,6,29.675922,106.497946,29.675922,106.497946
60020795,烟台亚东柒号售点,山东省,烟台市,福山区,山东省烟台市烟台开发区松花江路7号亚东柒号工业博物馆东首1-1-01,9:00-19:00,"15564189995,19953561885",780783498@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20241018175120.png,True,True,False,New type of lighting material,7,37.571958,121.281875,37.571958,121.281875
60026160,成都滨江龙湖授权体验店,四川省,成都市,成华区,四川省成都市成华区成华大道杉板桥路266号龙湖滨江天街1F-57B,周一至周日10:00-22:00,13880495945,3240869231@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1923_04-20251017122423.png,True,True,False,ARS,6,30.666041,104.124954,30.666041,104.124954
AD101134,成都凯盛威铁象寺授权体验专区,四川省,成都市,武侯区,四川省成都市武侯区盛华北路铁像寺水街二期DJI大疆,周一至周日10:30-21:00,17358626327,zhangxiaolong77520@outlook.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/image-20251023174831.png,True,True,False,New type of lighting material,7,30.556958,104.045262,30.556958,104.045262
A400319,上海虹桥南丰城授权体验店,上海市,上海市,长宁区,上海市长宁区遵义路100号虹桥南丰城商场北区1楼L115,10:00~22:00,021-52996782,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%B8%8A%E6%B5%B7%E8%99%B9%E6%A1%A5%E5%8D%97%E4%B8%B0%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109175947.png,True,True,False,ARS,6,31.207699,121.407103,31.207699,121.407103
60035972,杭州亚奥万象天地授权体验店,浙江省,杭州市,萧山区,浙江省杭州市萧山区盈丰街道亚奥城北区1-6、1-7号 S104号铺,10：00-22：00,15158832529,loufeifu@mc2.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20251015144743.png,True,True,False,ARS,6,30.26,120.26,30.26,120.26
60029735,北京丽泽天街授权体验店,北京市,北京市,丰台区,北京市丰台区丽泽路16号院1号楼1至5层101内1层30号,10：00-22：00,15501074088,dennis2788@126.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_841_04-20250519172425.png,True,True,False,ARS,6,39.87,116.34,39.87,116.34
60035974,衡阳蒸湘万达授权体验店,湖南省,衡阳市,蒸湘区,湖南省衡阳市蒸湘区幸福路联合街道22号一层1059号铺,周一至周日10：00-22：00,19188902702,xiejinsheng@mc2.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1591_09-20250916201139.png,True,True,False,ARS,6,26.89,112.6,26.89,112.6
A0400298,深圳布吉万象汇授权体验店,广东省,深圳市,龙岗区,深圳市龙岗区布吉街道翔鸽路2号华润万象汇购物中心L1层L122号商铺,"周日~周四:10:00~22:00   
周五~周六:10:00~22:30","0755-28504705,18938644378",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_2121_06-20251029153546.jpeg,True,True,False,ARS,6,22.594119,114.13093,22.594119,114.13093
A400355,深圳中洲湾授权体验店,广东省,深圳市,福田区,深圳市福田区滨河大道9283号中洲滨海商业中心项目一期B1层40号商铺,"周日~周四:10:00~22:00   
周五~周六:10:00~22:30","0755-23609230,18124528208",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1263_06-20250805170813.jpeg,True,True,False,ARS,6,22.528668,114.028763,22.528668,114.028763
A0400290,郑州东区新田360授权体验店,河南省,郑州市,金水区,河南省郑州市金水区金水东路60号绿地360广场A馆1楼L130DJI大疆（郑州地区新田360授权体验店）,10:00~22:00,19526326659,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1868_06-20251013173433.png,True,True,False,ARS,6,34.769955,113.767071,34.769955,113.767071
A0400343,福州仓山万达授权体验店,福建省,福州市,仓山区,福州市仓山区金山街道浦上大道272号仓山万达广场A区1楼28-A号DJI大疆,10:00~22:00,0591-87721762,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1268_06-20250807152648.png,True,True,False,ARS,6,26.036156,119.274126,26.036156,119.274126
60015411,桂林高新万达授权体验店,广西壮族自治区,桂林市,七星区,广西壮族自治区桂林市七星区穿山东路43号高新万达广场1楼1号门1002店铺,10:00-22:00,"0773-2994563,19144346810",563838137@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_086_06-20241227111632.jpeg,True,True,False,ARS,6,25.247414,110.326356,25.247414,110.326356
60023853,东莞长安万科授权体验店,广东省,东莞市,长安镇,广东省东莞市长安镇长青路1号长安万科中心7栋L1-034室,10:00-22:00,13392373796,2550604770@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1545_06-20250911152244.jpeg,True,True,False,ARS,6,22.8007,113.8001,22.8007,113.8001
A400343,茂名东荟城授权体验店,广东省,茂名市,茂南区,广东省茂名市茂南区油城十路东汇城一楼1286-1287号,"周日~周四10:00~22:00 ,周五周六10:00~22:30",18144931580,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%8C%82%E5%90%8D-20240723210440.jpeg,True,True,False,ARS,6,21.664435,110.951144,21.664435,110.951144
A0500159,合肥庐州意库售点,安徽省,合肥市,庐阳区,安徽省合肥市庐阳区杏林街道庐州意库文创园7栋DJI大疆无人机,周一至周日9:30-18:30,15212443213,1715544833@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241101180514.png,True,True,False,New type of lighting material,7,31.90114,117.28451,31.90114,117.28451
60000639,广州市营梓大沙头绿荫路照材店,广东省,广州市,越秀区,广州市越秀区大沙头盛贤摄影器材城B区06-07,09：30-18：30,020-31063704,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%90%A5%E6%A2%93%E4%BC%81%E4%B8%9A%E5%BE%AE%E4%BF%A1-20230618144047.png,True,False,False,New type of lighting material,7,23.116794,113.28356,23.116794,113.28356
60026167,商丘正弘汇授权体验店,河南省,商丘市,睢阳区,河南省商丘市睢阳区正弘汇1楼DJI大疆L157号,10:00-22:00,13462706171,895191285@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20241219192208.png,True,True,False,ARS,6,34.43743,115.65669,34.43743,115.65669
A0400288,合肥万象城授权高级体验店,安徽省,合肥市,蜀山区,安徽省合肥市蜀山区潜山路111号万象城5层L531,周一至周日10:00~22:00,"18055170688,0551-65653880",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A7%E7%96%86-%E8%AE%B8%E4%BA%91%E7%94%9F%EF%BC%88%E5%90%88%E8%82%A5%E4%B8%87%E8%B1%A1%E5%9F%8E%E6%8E%88%E6%9D%83%E9%AB%98%E7%BA%A7%E4%BD%93%E9%AA%8C%E5%BA%97%EF%BC%89-20230115124016.png,True,True,False,ARS,6,31.845843,117.265271,31.845843,117.265271
A400360,武汉金银潭永旺梦乐城授权体验店,湖北省,武汉市,东西湖区,湖北省武汉市东西湖区金银潭大道1号永旺梦乐城一层134铺位,10:00-22:00,027-85620220,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%AD%A6%E6%B1%89%E9%87%91%E9%93%B6%E6%BD%AD%E6%B0%B8%E6%97%BA%E6%A2%A6%E4%B9%90%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109180651.png,True,True,False,ARS,6,30.66226,114.25951,30.66226,114.25951
60035617,广州永庆坊授权体验店,广东省,广州市,荔湾区,广州市荔湾区多宝街道恩宁路十一甫新街7号大疆,周一至周日 10:00-22:00,13068822256,757805790@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20250905172713.png,True,True,False,ARS,6,23.11968,113.24719,23.11968,113.24719
60037538,六安金安万达授权体验店,安徽省,六安市,金安区,安徽省六安市金安区中市街道皋城路与球拍路交叉口万达广场内1A层1A08铺,周一到周四10:00-21:30，周五到周六9:30-22:00 ，周日  9:30-21:30,"0564-3682620,19055090550",w18326381249@163.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B1%AA%E8%8C%B9%E5%AA%9B-20251121151543.png,True,True,False,ARS,6,31.63,116.66,31.63,116.66
60021149,西安龙首印象城授权体验店,陕西省,西安市,未央区,陕西省西安市未央区未央路33号西安龙首印象城L1-18,10:00-22:00,17316679522,17316679522@189.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241101140733.png,True,True,False,ARS,6,34.293648,108.947783,34.293648,108.947783
60036997,杭州滨江宝龙城授权体验店,浙江省,杭州市,滨江区,浙江省杭州市滨江区诚业路125号M1-L1-069铺位,周一至周日10：00-22：00,18968068381,chuhuanchen@mc2.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_2163_06-20251031185106.png,True,True,False,ARS,6,30.2,120.17,30.2,120.17
60019949,重庆来福士购物中心授权体验店,重庆市,重庆市,渝中区,重庆来福士购物中心L1-33（朝天门中庭）,10:00-22:00,15802303092,864858725@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%87%8D%E5%BA%86-20240929133703.png,True,True,False,ARS,6,29.565011,106.587129,29.565011,106.587129
A400350,DJI 大疆|哈苏 成都SKP概念店,四川省,成都市,武侯区,四川省成都市武侯区天府⼤道北段SKP商场 2F D2212号,周一至周日10:30~22:30,"028-81303893,18683934467",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_831_06-20241204163513.png,True,True,False,ARS,5,30.573997,104.076569,30.573997,104.076569
60020883,临汾生龙国际授权体验专区,山西省,临汾市,尧都区,山西省临汾市解放西路生龙国际悠购天地一层F1-128店铺,9:30-22:00,15735105573,qx1299671612@163.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/7-20241029210535.png,True,True,False,ARS,7,36.090238,111.5302,36.090238,111.5302
60016604,重庆源著天街授权体验店,重庆市,重庆市,江北区,重庆市源著天街A馆-LG层-28\29号,10:00-22:00,18426405538,1054778674@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%87%8D%E5%BA%86-20240924200055.png,True,True,False,ARS,6,29.605246,106.496358,29.605246,106.496358
60000490,西安大融城授权体验店,陕西省,西安市,未央区,西安市未央区凤城七路51号(行政中心地铁站C6口步行90米)大融城一楼L1-37 室,10:00-22:00,15332415972,15332415972@189.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20251011112641.png,True,True,False,ARS,6,34.34,108.95,34.34,108.95
60028413,上海合生汇授权体验店,上海市,上海市,杨浦区,上海市杨浦区翔殷路1099号上海合生汇商场一层L1-44A铺位,周一至周日10：00-22：00,13072116539,maoshuze@mc2.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1134_04-20250715114748.png,True,True,False,ARS,6,31.31,121.52,31.31,121.52
60000546,宁波来福士授权体验店,浙江省,宁波市,江北区,浙江省宁波市江北区大闸南路500号L103A店铺,10:00-22:00,0574-87023281,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%AE%81%E6%B3%A2%E6%9D%A5%E7%A6%8F%E5%A3%AB%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109111636.png,True,True,False,ARS,6,31.232234,121.476523,31.232234,121.476523
A0700041,昆明泰亘佰腾数码广场照材店,云南省,昆明市,五华区,云南省昆明市五华区圆通北路121号佰腾数码广场昆明店A座2楼A5A,9:00~18:00,13678756835,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B3%B0%E4%BA%98-%E6%9D%8E%E4%BF%8A-20230309112601.png,True,True,False,New type of lighting material,7,25.057156,102.706512,25.057156,102.706512
A0500047,昆明佳尼潮佰腾数码广场照材店,云南省,昆明市,五华区,圆通北路佰腾数码广场B座,9:00~18:00,13688717846,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%98%86%E6%98%8E%E4%BD%B3%E5%B0%BC%E6%BD%AE-%E6%9D%8E%E7%BB%8D%E6%96%87-20230309112234.png,True,True,False,New type of lighting material,7,25.057582,102.706036,25.057582,102.706036
A0400028,西安康硕赛格电脑城照材店,陕西省,西安市,雁塔区,西安市雁塔路赛格电脑城4层A4009,09:00~19:00,18966871856,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%A5%BF%E5%AE%89%E5%BA%B7%E7%A1%95-%E6%9D%8E%E5%AE%8F%E8%BF%9C-20230309171048.png,True,True,False,New type of lighting material,7,34.216192,108.915037,34.216192,108.915037
60000761,曲靖万达授权体验店,云南省,曲靖市,麒麟区,云南省曲靖开发区翠峰路83号万达广场【1A】层【1A016】号,周日-周四10:00-22:00，周五-周六10:00-22:30,0874-3956339,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%9B%B2%E9%9D%96%E4%B8%87%E8%BE%BE%E5%AE%98%E7%BD%91%E4%BF%A1%E6%81%AF-20230706122530.png,True,True,False,ARS,6,25.519474,103.757598,25.519474,103.757598
AD101484,开封德辉邦省府西街照材售点,河南省,开封市,鼓楼区,河南省开封市鼓楼区省府西街鼓楼区检察院对面DJI大疆开封市授权专区,9:00-21:00,13903780447,crystalsky77@163.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20250512115949.png,True,True,False,New type of lighting material,7,34.4746,114.2046,34.4746,114.2046
60037214,广州信达金茂授权体验店,广东省,广州市,天河区,广东省广州市天河区广州大道北980号信达金茂广场L110-2,周一至周日 10:00-22:00,15302269152,553019344@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%9D%8E%E6%B0%B8%E6%9F%B1-20251107120844.png,True,True,False,ARS,6,23.1772,113.3256,23.1772,113.3256
A0400322,哈尔滨王府井授权体验店,黑龙江省,哈尔滨市,道里区,哈尔滨市道里区景江东路899号王府井购物中心1F-040,9:30~21:00,13633613979,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%93%88%E5%B0%94%E6%BB%A8%E7%8E%8B%E5%BA%9C%E4%BA%95%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240507223903.png,True,True,False,ARS,6,45.73291,126.565524,45.73291,126.565524
A0400365,昆明同德广场授权体验店,云南省,昆明市,盘龙区,云南省昆明市盘龙区北京路昆明同德广场1楼5号门旁,"周日~周四10:00~22:30,周五~周六10:00~23:00",0871-65090039,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_850_04-20250520170408.png,True,True,False,ARS,6,25.075006,102.730607,25.075006,102.730607
A1000392,济南新金城经二路授权体验专区,山东省,济南市,市中区,经二路213号,9:00~17:30,15168806708,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B5%8E%E5%8D%97%E6%96%B0%E9%87%91%E5%9F%8E-%E7%8E%8B%E5%B0%91%E5%8D%8E-20230309143047.png,True,True,False,New type of lighting material,7,36.664711,116.991769,36.664711,116.991769
A0400315,上海南翔印象城授权体验店,上海市,上海市,嘉定区,上海市嘉定区陈翔公路2299号l2-63a,10:00~22:00,"(021) 6992 2139,16621526159",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_796_06-20241203202041.png,True,True,False,ARS,6,31.306422,121.306352,31.306422,121.306352
60036438,西安钟楼开元授权体验店,陕西省,西安市,碑林区,陕西省西安市碑林区解放市场6号1幢1单元10102室钟楼开元商城G1层G1-26-1/G1-26-2号,10:00-22:00,15353636379,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250926193047.png,True,True,False,ARS,6,34.26,108.95,34.26,108.95
60028509,上海长宁宜家荟聚授权体验店,上海市,上海市,长宁区,上海市长宁区金钟路788号上海宜家荟聚中心L1层01B02铺位,周一至周日10：00-22：00,13072151276,shuhaoyu@mc2.cn,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250327120501.png,True,True,False,ARS,6,31.23,121.36,31.23,121.36
60023527,昆明1903购物公园授权体验店,云南省,昆明市,西山区,昆明市西山区前卫西路19号公园1903央街6B102,"周天至周四10:00-22:00, 周五至周六10:00-22:30",0871-67918839,1462011353@qq.com,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1195_06-20250724194313.png,True,True,False,ARS,6,24.991861,102.682142,24.991861,102.682142
A1000155,洛阳赞能王城公园授权体验专区,河南省,洛阳市,西工区,洛阳市西工区中州中路王城公园西门东100米,8:30~18:30,13592004004,,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20240223101452-20240223101618.jpg,True,True,False,New type of lighting material,7,34.664342,112.420946,34.664342,112.420946
A1000729,陕西众凝东新科贸照材售点,陕西省,西安市,碑林区,西安市碑林区雁塔路中段8号赛格电脑商城四楼A4006号,9:00~18:30,"029-85523665,15802983611",,,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/GTScreenshot_20240130_114519-20240130114528.png,True,True,False,New type of lighting material,7,34.24333,108.96957,34.24333,108.96957
